,word_upper,word_lower,pos,acc,hits,misses,correct_rejections,false_alarms,false_alarm_rate,hit_rate,num_meanings_human,num_synonyms_human,num_meanings_wordnet,num_synonyms_wordnet,log_subtlex_frequency,log_subtlex_cd,google_ngram_frequency,concreteness,imageability,familiarity,valence,arousal,glove_distinctiveness,log_topic_variability,log_document_frequency,log_orthographic_neighborhood_size,log_phonological_neighborhood_size,num_ratings_meanings,num_ratings_synonyms,num_meanings_human_demean,num_synonyms_human_demean,num_meanings_wordnet_demean,num_synonyms_wordnet_demean,log_subtlex_frequency_demean,log_subtlex_cd_demean,google_ngram_frequency_demean,arousal_demean,concreteness_demean,familiarity_demean,imageability_demean,valence_demean,glove_distinctiveness_demean,log_topic_variability_demean,log_document_frequency_demean,log_orthographic_neighborhood_size_demean,log_phonological_neighborhood_size_demean,acc_demean,num_meanings_human_zscore,num_synonyms_human_zscore,num_meanings_wordnet_zscore,num_synonyms_wordnet_zscore,log_subtlex_frequency_zscore,log_subtlex_cd_zscore,google_ngram_frequency_zscore,arousal_zscore,concreteness_zscore,familiarity_zscore,imageability_zscore,valence_zscore,glove_distinctiveness_zscore,log_topic_variability_zscore,log_document_frequency_zscore,log_orthographic_neighborhood_size_zscore,log_phonological_neighborhood_size_zscore,acc_zscore
419,EGG,egg,n,0.8706467661691543,77,21,98,5,0.0485436893203883,0.7857142857142857,2.0,0.8888888888888888,5,13,3.1235,2.8615,-10.83295544812947,4.81481481481481,4.875,4.88,3.5,2.30434782608696,0.1186191778268538,2.696877,5.852202,1.0986122886681098,2.70805020110221,27.0,27.0,0.5835986051485396,-0.8254686816935657,1.7358937885253676,4.2769084874348025,1.0443497866287337,0.9759252726410621,2.030533778539162,-0.6694209662610309,1.6315798593792445,0.3953999278287137,1.829270565262175,0.476118271066849,0.022571870224561197,0.2810789633967792,1.9405618191800875,0.19617368737720975,1.5089679057452243,0.0739091778102976,1.7573986273530662,-0.8170566143690331,0.40884231423193834,0.3711448344513909,1.4804016480307363,1.5254911343138127,1.0857608910427692,-0.9950769607656181,1.6860378306470079,0.709029215562364,1.7555259431585617,0.6109704892104306,0.8116693463186528,0.37004329391886565,1.4821957511367292,0.21655924239258353,1.3263308912177627,1.251471769221411
420,CONSEQUENCES,consequences,n,0.7513812154696132,66,18,70,27,0.2783505154639175,0.7857142857142857,1.2758620689655171,2.555555555555556,3,12,2.7324,2.6415,-9.897980879448625,1.92307692307692,1.77777777777778,4.82142857142857,2.0,3.0952380952381,0.1434137802202739,3.272417,5.231109,0.6931471805599453,0.0,29.0,27.0,-0.1405393258859433,0.8411979849731013,-0.2641062114746324,3.2769084874348025,0.6532497866287339,0.7559252726410624,2.9655083472200072,0.12146930289010882,-1.2601580323586459,0.3368284992572841,-1.267951656960045,-1.023881728933151,0.0473664726179813,0.8566189633967789,1.3194688191800874,-0.20929142073095475,-1.1990822953569857,-0.045356372889243435,-0.42320803412170405,0.8326256257306682,-0.06220299618333503,0.2843660699438539,0.9260039816953576,1.1816040981262863,1.5857076693345267,0.18056097857424414,-1.3022188910561403,0.6039992164866991,-1.2168358638325436,-1.31387841810439,1.703266653793844,1.1277475162779846,1.0078066352827841,-0.23104011612736028,-1.0539520975821157,-0.7679996166492191
423,NAUSEA,nausea,n,0.7928994082840237,62,17,72,18,0.2,0.7848101265822784,1.0714285714285714,1.807692307692308,2,3,2.0453,1.9542,-11.900161288750809,3.11111111111111,3.0,4.80769230769231,1.17857142857143,3.21739130434783,0.1005206857102847,2.089804,3.663562,0.0,0.6931471805599453,28.0,26.0,-0.34497282342288904,0.0933347371098534,-1.2641062114746324,-5.7230915125651975,-0.03385021337126615,0.06862527264106211,0.963327937917823,0.2436225119998392,-0.07212384432445607,0.32309223552102395,-0.04572943473782498,-1.845310300361721,0.0044733781079921014,-0.325994036603221,-0.2480781808199124,-0.9024386012909,-0.5059351147970405,-0.003838180074832942,-1.0388214793679824,0.0923835949166998,-0.29772565139097174,-0.49664281062397886,-0.04798383865503603,0.10726973461861732,0.5151078062796561,0.36213856606390776,-0.07453115415937657,0.5793674155777789,-0.04388591309166028,-2.367962343538695,0.16085968280994345,-0.4291744413909613,-0.1894814284846445,-0.996216273518872,-0.4446995652804947,-0.06499022382809279
426,TEXAS,texas,n,0.8841463414634146,62,17,83,2,0.0235294117647058,0.7848101265822784,1.1071428571428572,0.1481481481481481,1,3,3.1553,2.7067,-10.398278423202044,4.74074074074074,4.29166666666667,4.73076923076923,3.48148148148148,3.26086956521739,0.1310603628708171,2.892684,5.840642,1.6094379124341005,1.3862943611198906,28.0,27.0,-0.30925853770860323,-1.5662094224343064,-2.2641062114746324,-5.7230915125651975,1.0761497866287337,0.8211252726410623,2.4652108034665883,0.28710077286939883,1.5575057853051737,0.24616915859794375,1.2459372319288446,0.4575997525483291,0.035013055268524496,0.476885963396779,1.9290018191800873,0.7069993111432005,0.18721206576290483,0.08740875310455798,-0.9312745521864032,-1.5502487210800113,-0.5332483065986084,-0.49664281062397886,1.5254792389012684,1.283519710669135,1.3181900773430155,0.42676787686530543,1.6094913530467334,0.4414293304877841,1.195708921214051,0.5872069224534557,1.2590460338327865,0.6278251868671785,1.4733662551042963,0.7804677438664335,0.16455296702112635,1.4800541709984723
427,CENSUS,census,n,0.8493975903614458,62,17,79,8,0.0919540229885057,0.7848101265822784,1.2857142857142858,1.148148148148148,2,4,1.8513,1.6128,-11.168254430632809,2.92592592592593,2.58333333333333,4.57692307692308,2.82142857142857,2.34782608695652,0.0361281110934437,2.079442,4.234107,0.0,1.0986122886681098,28.0,27.0,-0.13068710913717463,-0.5662094224343066,-1.2641062114746324,-4.7230915125651975,-0.22785021337126632,-0.2727747273589378,1.6952347960358232,-0.6259427053914708,-0.25730902950963586,0.092323004751794,-0.46239610140449505,-0.20245315750458115,-0.0599191965088489,-0.3363560366032212,0.32246681918008724,-0.9024386012909,-0.10047000668887596,0.052660002002589135,-0.39353991627850926,-0.5604393770201909,-0.29772565139097174,-0.4098640461164419,-0.32298549365136336,-0.42638042062875353,0.9064708315242946,-0.9304476499642198,-0.26589734816006527,0.16555316030781345,-0.4437552144806018,-0.25979449267008553,-2.154654203591664,-0.44281611903645135,0.24629926475274314,-0.996216273518872,-0.08830968041464136,0.8916687727542442
428,RATTLESNAKES,rattlesnakes,n,0.8405797101449275,51,14,65,8,0.1095890410958904,0.7846153846153846,1.0714285714285714,0.3461538461538461,1,2,1.5315,1.415,-15.112574716439456,4.74074074074074,4.91666666666667,4.80769230769231,1.48148148148148,4.69565217391304,0.0863800716109432,1.825892,2.890372,0.6931471805599453,0.6931471805599453,28.0,26.0,-0.34497282342288904,-1.3682037244286085,-2.2641062114746324,-6.7230915125651975,-0.5476502133712662,-0.4705747273589378,-2.249085489770824,1.7218833815650494,1.5575057853051737,0.32309223552102395,1.8709372319288446,-1.542400247451671,-0.009667235991349402,-0.5899060366032209,-1.0212681808199124,-0.20929142073095475,-0.5059351147970405,0.04384212178607083,-1.0388214793679824,-1.3542608310168844,-0.5332483065986084,-0.5834215751315158,-0.7763129641040715,-0.7355661286191753,-1.2026242021749431,2.5595351333117,1.6094913530467334,0.5793674155777789,1.7955128732974583,-1.9792582872996387,-0.34762733613755137,-0.7766172546293806,-0.7800418123355519,-0.23104011612736028,-0.4446995652804947,0.7423594652732034
429,GRAPES,grapes,n,0.8586956521739131,69,19,89,7,0.0729166666666666,0.7840909090909091,1.037037037037037,0.0344827586206896,3,6,2.3054,2.1139,-12.36159274768478,4.88,4.89285714285714,4.96666666666667,4.0,2.66666666666667,0.1000270970882718,2.593387,4.584967,1.9459101490553128,2.079441541679836,27.0,29.0,-0.37936435781442346,-1.679874811961765,-0.2641062114746324,-2.7230915125651975,0.22624978662873385,0.22832527264106228,0.501896478983852,-0.3071021256813209,1.696765044564434,0.48206659449538414,1.8471277081193147,0.976118271066849,0.003979789485979199,0.17758896339677888,0.6733268191800872,1.0434715477644128,0.8803592463228505,0.06195806381505642,-1.1423851870243176,-1.662755785730489,-0.06220299618333503,-0.23630651710136794,0.32071683384261696,0.3569004604329267,0.26837256981008434,-0.456499370753902,1.7533987309352566,0.8644394580970917,1.7726631989323702,1.2525867916487041,0.1431105663125609,0.23379766377683298,0.5142851624983545,1.1519047781753118,0.7738054993227477,1.0491087850981133
430,SEPTEMBER,september,n,0.873015873015873,69,19,96,5,0.0495049504950495,0.7840909090909091,1.103448275862069,0.0769230769230769,1,3,2.7497,2.534,-9.648594542366329,3.65384615384615,2.51851851851852,4.86206896551724,3.48275862068966,2.40909090909091,0.0928814964119726,3.423176,5.63479,0.0,0.0,29.0,26.0,-0.3129531189893915,-1.6374344936593777,-2.2641062114746324,-5.7230915125651975,0.6705497866287335,0.648425272641062,3.214894684302303,-0.5646778832570809,0.4706111984105843,0.377468893345954,-0.527210916219305,0.45887689175650914,-0.0031658111903200004,1.0073779633967792,1.7231498191800871,-0.9024386012909,-1.1990822953569857,0.07627828465701636,-0.9424000963776012,-1.620747962109913,-0.5332483065986084,-0.49664281062397886,0.9505273251563697,1.013568387261926,1.7190587784991178,-0.839379075653144,0.4863189990272712,0.6768753722793164,-0.5059571058077653,0.5888457891263587,-0.11384045158204273,1.3262232622880599,1.316137066759288,-0.996216273518872,-1.0539520975821157,1.291586818864469
431,HOOT,hoot,n,0.7955801104972375,69,19,75,18,0.1935483870967742,0.7840909090909091,1.9642857142857144,1.6923076923076923,5,20,2.1271,2.0828,-14.275725751068036,3.26923076923077,2.19230769230769,4.39285714285714,3.51724137931034,3.18181818181818,0.1345526451653395,1.704748,2.197225,2.8903717578961645,3.4657359027997265,28.0,26.0,0.547884319434254,-0.022049878274762236,1.7358937885253676,11.276908487434802,0.047949786628733726,0.19722527264106238,-1.412236524399404,0.20804938947018892,0.08599581379520416,-0.09174292931414652,-0.8534217424301351,0.4933596503771889,0.03850533756304689,-0.7110500366032211,-1.7144151808199126,1.9879331566052645,2.266653607442741,-0.0011574778616191272,1.6498517001714876,-0.021825175551741297,0.40884231423193834,0.9785961860041498,0.06797046742073469,0.3082873384991447,-0.755146850203195,0.3092600390445667,0.08886613456429536,-0.16451297187181463,-0.8190171742456044,0.6330951892945027,1.3846261678205671,-0.9361045540585659,-1.3094655741342107,2.1945109156955502,1.9923105639259895,-0.01959906618137594
433,VETERANS,veterans,n,0.8013245033112583,58,16,63,14,0.1818181818181818,0.7837837837837838,1.4666666666666666,1.565217391304348,3,12,1.9823,1.8633,-11.459813649478166,3.92,4.18518518518519,4.8,3.88888888888889,2.8695652173913,0.0854114243447449,2.618004,4.189655,0.6931471805599453,0.6931471805599453,30.0,23.0,0.050265271815206125,-0.14914017927810663,-0.2641062114746324,3.2769084874348025,-0.09685021337126631,-0.022274727358937874,1.4036755771904659,-0.10420357495669075,0.736765044564434,0.3153999278287136,1.1394557504473646,0.8650071599557392,-0.010635883257547704,0.202205963396779,0.2780148191800875,-0.20929142073095475,-0.5059351147970405,0.0045869149524015995,0.15136451477482266,-0.14762034302422677,-0.06220299618333503,0.2843660699438539,-0.13728849981363733,-0.034818136242501636,0.7505691663606568,-0.15489592034735208,0.7613563812356574,0.5655736070687754,1.0935200997479904,1.1100053911068672,-0.38245924353142846,0.2662061928830889,0.21234695007854873,-0.23104011612736028,-0.4446995652804947,0.07766822390426292
437,EXTRAMARITAL,extramarital,s,0.8802816901408451,54,15,71,2,0.0273972602739726,0.782608695652174,1.1111111111111112,0.8095238095238095,1,3,1.2041,1.0414,-14.494576402088942,2.56,2.0,4.48148148148148,1.81481481481481,4.08695652173913,0.0863533504240854,0.650588,2.197225,,,27.0,21.0,-0.3052902837403493,-0.904833761058645,-2.2641062114746324,-5.7230915125651975,-0.8750502133712663,-0.8441747273589377,-1.6310871754203102,1.113187729391139,-0.6232349554355658,-0.0031185906898061333,-1.045729434737825,-1.209066914118341,-0.009693957178207202,-1.765210036603221,-1.7144151808199126,,,0.08354410178198846,-0.9193248936106723,-0.8956129115166378,-0.5332483065986084,-0.49664281062397886,-1.2404136952679763,-1.319548840981266,-0.8721700095168515,1.6547247820920201,-0.6440369475054414,-0.005592241563107237,-1.003572236425112,-1.5515140856741272,-0.3485882121329365,-2.323916839984981,-1.3094655741342107,,,1.4146157211148356
438,OCTOPUS,octopus,n,0.8827586206896552,54,15,74,2,0.0263157894736842,0.782608695652174,1.1,0.2272727272727272,2,3,2.0,1.8129,-13.60982621219206,4.84,4.84615384615385,4.62962962962963,3.14814814814815,3.41666666666667,0.112989092422376,1.592631,3.178054,0.0,0.0,30.0,22.0,-0.31640139485146035,-1.4870848433097272,-1.2641062114746324,-5.7230915125651975,-0.07915021337126626,-0.07267472735893787,-0.7463369855234276,0.4428978743186791,1.656765044564434,0.14502955745834356,1.8004244114160253,0.12426641921499915,0.01694178482008339,-0.8231670366032211,-0.7335861808199127,-0.9024386012909,-1.1990822953569857,0.0860210323307985,-0.952783937622719,-1.471930473317702,-0.29772565139097174,-0.49664281062397886,-0.11219814263098268,-0.11359952998728047,-0.3990790594003715,0.6583562405703508,1.7120636330311065,0.2600662926842817,1.7278426838316392,0.15946272082794438,0.6092152432909749,-1.0837077168243812,-0.5603110962799943,-0.996216273518872,-1.0539520975821157,1.4565565023276117
440,SANDY,sandy,s,0.7887323943661971,54,15,58,15,0.2054794520547945,0.782608695652174,2.0,1.1666666666666667,2,5,3.0745,2.4548,-11.43491861988015,3.92,3.76,4.85714285714286,3.03571428571429,2.72,0.1074533270744661,3.096708,5.402677,2.079441541679836,2.19722457733622,28.0,24.0,0.5835986051485396,-0.5476909039157878,-1.2641062114746324,-3.7230915125651975,0.9953497866287337,0.5692252726410623,1.4285706067884814,-0.25376879234799077,0.736765044564434,0.3725427849715741,0.7142705652621748,0.011832556781139036,0.011406019472173498,0.680909963396779,1.4910368191800871,1.1770029403889362,0.9981422819792343,-0.008005193992659532,1.7573986273530662,-0.5421095743524161,-0.29772565139097174,-0.32308528160890493,1.4109424671296023,0.8897690542344169,0.763880961418961,-0.37722074950418216,0.7613563812356574,0.668041898849916,0.6854756926417628,0.015183922660610699,0.4101528263707207,0.8964248432986983,1.138849799235412,1.2993121986556635,0.8773327367528334,-0.1355484472397745
441,BLAIR,blair,n,0.8353658536585366,61,17,76,10,0.1162790697674418,0.782051282051282,1.238095238095238,0.3333333333333333,1,3,2.4518,1.7853,-12.010456528632051,2.88,1.73076923076923,2.89285714285714,2.92857142857143,2.79166666666667,0.1104337733663093,1.475907,2.639057,1.3862943611198906,2.772588722239781,21.0,15.0,-0.17830615675622252,-1.3810242372491213,-2.2641062114746324,-5.7230915125651975,0.3726497866287337,-0.10027472735893772,0.8530326980365803,-0.1821021256813209,-0.303234955435566,-1.591742929314146,-1.314960203968595,-0.09531030036172083,0.014386465764016698,-0.9398910366032209,-1.2725831808199124,0.48385575982899054,1.5735064268827954,0.03862826529967989,-0.5369358191872817,-1.3669506944022667,-0.5332483065986084,-0.49664281062397886,0.5282438559635564,-0.15674172179989723,0.456131068637109,-0.2706901021998599,-0.31335616427224183,-2.854305631126599,-1.2619493234764267,-0.12230528500473714,0.5173276802650107,-1.2373760416161346,-0.9719955143589754,0.5341360412641514,1.3830580316243684,0.6540755146894494
442,CAW,caw,n,0.8848484848484849,61,17,85,2,0.0229885057471264,0.782051282051282,1.0625,0.8181818181818182,2,2,1.301,0.9031,-15.147568669776396,2.61538461538462,2.0,3.04347826086957,2.65384615384615,2.71428571428571,0.0615149844042607,0.864997,1.94591,2.995732273553991,3.4657359027997265,16.0,11.0,-0.35390139485146044,-0.8961757524006363,-1.2641062114746324,-6.7230915125651975,-0.7781502133712663,-0.9824747273589378,-2.284079443107764,-0.259483078062281,-0.567850340050946,-1.4411218113017163,-1.045729434737825,-0.3700355750870008,-0.0345323231980319,-1.550801036603221,-1.9657301808199126,2.0932936722630906,2.266653607442741,0.08811089648962822,-1.0657082111633769,-0.88704313364599,-0.29772565139097174,-0.5834215751315158,-1.1030546212002232,-1.5357287369118793,-1.2213360632421155,-0.3857148874952308,-0.5868037350227676,-2.5842125794208775,-1.003572236425112,-0.47484171491588323,-1.2417592303234097,-2.0416452261756954,-1.5014192761576342,2.3108200586494565,1.9923105639259895,1.4919432577180722
444,BRONX,bronx,n,0.8494623655913979,68,19,90,9,0.0909090909090909,0.7816091954022989,1.1724137931034482,0.1153846153846153,1,1,2.5065,2.233,-13.31332953804656,4.15384615384615,3.37037037037037,4.31034482758621,2.92857142857143,2.81818181818182,0.0944206970480805,1.575536,2.833213,0.0,0.0,29.0,26.0,-0.24398760174801226,-1.5989729551978393,-2.2641062114746324,-7.7230915125651975,0.4273497866287337,0.34742527264106227,-0.4498403113779279,-0.15558697416617084,0.9706111984105839,-0.17425524458507624,0.3246409356325448,-0.09531030036172083,-0.0016266105542121073,-0.840262036603221,-1.0784271808199124,-0.9024386012909,-1.1990822953569857,0.05272477723254121,-0.7347232714752425,-1.5826783719537663,-0.5332483065986084,-0.6702003396390528,0.6057829823980877,0.5430683968417196,-0.24053725304685236,-0.23127601493082284,1.0030077228291454,-0.3124736518143902,0.3115534659207287,-0.12230528500473714,-0.05849182686757314,-1.1062134569662117,-0.8236996984703104,-0.996216273518872,-1.0539520975821157,0.8927655833809016
448,PORTUGUESE,portuguese,n,0.8814814814814815,50,14,69,2,0.028169014084507,0.78125,1.206896551724138,0.0909090909090909,3,4,2.0969,1.8451,-11.632887455332806,3.72,2.81481481481481,4.40740740740741,3.42307692307692,2.66666666666667,0.0915539720502382,2.281532,4.779123,0.0,0.0,29.0,22.0,-0.20950484312732254,-1.6234484796733637,-0.2641062114746324,-4.7230915125651975,0.017749786628733943,-0.04047472735893787,1.2306017713358255,-0.3071021256813209,0.5367650445644343,-0.0771926647638761,-0.23091461992301499,0.3991951941437688,-0.004493335552054403,-0.13426603660322112,0.8674828191800876,-0.9024386012909,-1.1990822953569857,0.08474389312262487,-0.6308848590240628,-1.606904474780405,-0.06220299618333503,-0.4098640461164419,0.02516093143677068,-0.06326697287256065,0.6580236634751586,-0.456499370753902,0.5546808917149079,-0.13842150868679295,-0.22160560259785966,0.5122602888353074,-0.1615773391412568,-0.17676259313633233,0.6625809783870198,-0.996216273518872,-1.0539520975821157,1.4349312629223319
449,OLIVE,olive,n,0.8774193548387097,57,16,79,3,0.0365853658536585,0.7808219178082192,1.851851851851852,0.4347826086956521,6,8,2.5752,2.2648,-11.1378398029135,4.89285714285714,4.73913043478261,4.92857142857143,3.53571428571429,2.05555555555556,0.1003002259233307,2.84297,4.382027,1.791759469228055,1.3862943611198906,27.0,23.0,0.43545045700039164,-1.2795749618868024,2.7358937885253676,-0.7230915125651975,0.4960497866287339,0.3792252726410623,1.7256494237551312,-0.9182132367924312,1.7096221874215738,0.4439713564001435,1.6934010000447852,0.511832556781139,0.004252918321038093,0.4271719633967792,0.4703868191800873,0.8893208679371549,0.18721206576290483,0.08068176647985303,1.3112780405257771,-1.2665352537005459,0.644364969439575,-0.06274898808629399,0.7031675890900863,0.5927757047997348,0.9227340494240767,-1.3649002392403289,1.7666850124044444,0.7961272635763307,1.6251337796621703,0.6568002250988842,0.1529320964209433,0.5623762038071634,0.35928015170061656,0.9817353997840951,0.16455296702112635,1.3661490498461797
450,CREDENTIALS,credentials,n,0.8133333333333334,57,16,65,12,0.1558441558441558,0.7808219178082192,1.2222222222222223,2.5,2,8,2.2227,2.1271,-12.319124884277972,3.29166666666667,2.46428571428571,4.8,3.59259259259259,2.69565217391304,0.0825212061061548,2.206441,3.044522,0.0,0.0,27.0,28.0,-0.19417917262923812,0.7856424294175455,-1.2641062114746324,-0.7230915125651975,0.14354978662873386,0.24152527264106216,0.5443643423906597,-0.27811661843495106,0.10843171123110418,0.3153999278287136,-0.581443720452115,0.5687108636594389,-0.013526101496137796,-0.20935703660322114,-0.8671181808199124,-0.9024386012909,-1.1990822953569857,0.01659574497447669,-0.5847344534902048,0.7776362177273446,-0.29772565139097174,-0.06274898808629399,0.20348674689315172,0.37753368260417813,0.2910808575030038,-0.4134131635529751,0.11205088499130522,0.5655736070687754,-0.5580035863060135,0.7297883229952926,-0.48638955701878916,-0.27562065297781796,-0.6623024686158745,-0.996216273518872,-1.0539520975821157,0.28100848825654196
451,EARTH,earth,n,0.8522727272727273,64,18,86,8,0.0851063829787234,0.7804878048780488,2.0,1.4074074074074074,9,23,3.7054,3.3692,-9.093379357073,4.48148148148148,4.91666666666667,4.92307692307692,4.10714285714286,3.0,0.1491105476240493,3.812203,7.966933,1.6094379124341005,2.4849066497880004,28.0,27.0,0.5835986051485396,-0.3069501631750471,5.735893788525368,14.276908487434802,1.6262497866287338,1.4836252726410624,3.7701098695956325,0.026231207652009036,1.2982465260459142,0.4384768509056336,1.8709372319288446,1.0832611282097093,0.05306324002175669,1.3964049633967788,4.055292819180087,0.7069993111432005,1.2858243544310146,0.05553513891387063,1.7573986273530662,-0.30382213967134825,1.350932935062485,1.2389324795267607,2.305264859589307,2.319088626461119,2.015941765955874,0.03899201205687194,1.341578681445761,0.7862745432127521,1.7955128732974583,1.3900759993140526,1.9081185968871712,1.8383812365586594,3.0974214409431324,0.7804677438664335,1.1301953841886008,0.9403522080692818
453,STORAGE,storage,n,0.7886178861788617,46,13,51,13,0.203125,0.7796610169491526,1.2592592592592593,1.434782608695652,6,18,2.6561,2.5145,-10.084845163879224,3.39285714285714,3.56521739130435,4.96428571428571,3.17857142857143,1.72222222222222,0.0677951009078858,3.213863,5.517453,0.0,0.0,27.0,23.0,-0.15714213559220114,-0.2795749618868024,2.7358937885253676,9.276908487434802,0.5769497866287336,0.6289252726410621,2.7786440627894073,-1.2515465701257709,0.20962218742157424,0.47968564211442377,0.5194879565665249,0.15468969963827917,-0.028252206694406798,0.7980649633967789,1.6058128191800871,-0.9024386012909,-1.1990822953569857,-0.008119702179994914,-0.4732043067833826,-0.27672590964072524,0.644364969439575,0.8050386569890757,0.8178461142921626,0.9830874908725774,1.4857881633840253,-1.8603916220511174,0.21661884099882112,0.8601699459395301,0.4985454870533362,0.19850286621439966,-1.0159304440248007,1.0506605839431062,1.226515390638394,-0.996216273518872,-1.0539520975821157,-0.13748736427336355
455,SLY,sly,s,0.8580246913580247,60,17,79,6,0.0705882352941176,0.7792207792207793,1.3571428571428572,2.6538461538461537,1,11,2.1367,2.0453,-12.832392173421043,2.03703703703704,2.5,4.69230769230769,2.46428571428571,3.52173913043478,0.1428336138804904,2.644992,3.465736,2.19722457733622,3.044522437723423,28.0,26.0,-0.05925853770860323,0.9394885832636992,-2.2641062114746324,2.2769084874348025,0.05754978662873356,0.1597252726410623,0.03109705324758849,0.5479703380867891,-1.146197918398526,0.20770762013640365,-0.545729434737825,-0.559596014647441,0.0467863062781978,0.22919396339677878,-0.44590418081991245,1.29478597604532,1.8454401423664373,0.061287102999168064,-0.17844606191535178,0.9299145783519323,-0.5332483065986084,0.19758730543631695,0.08157879674014033,0.2496702300580889,0.01662812241774038,0.8145437416737397,-1.1844550793633992,0.3724602879427866,-0.5237290747583861,-0.7180918515545702,1.6824042605103775,0.3017361674339937,-0.3405803802244363,1.4293347583040394,1.6220784149183738,1.0377476991786723
457,PEYTON,peyton,,0.8679245283018868,60,17,78,4,0.048780487804878,0.7792207792207793,1.0833333333333333,0.0,0,0,2.5353,1.6812,-13.59627064365258,3.8,2.48148148148148,3.58620689655172,2.96551724137931,2.27272727272727,0.0796665349552096,0.535518,0.693147,0.0,1.791759469228055,24.0,19.0,-0.3330680615181272,-1.7143575705824545,-3.2641062114746324,-8.723091512565198,0.4561497866287336,-0.2043747273589378,-0.7327814169839488,-0.7010415196207211,0.6167650445644339,-0.898393175619566,-0.5642479532563449,-0.05836448755384094,-0.016380772647083,-1.8802800366032209,-3.2184931808199124,-0.9024386012909,0.5926771738710692,0.07118693994303016,-1.0029725036407895,-1.696887142422207,-0.768770961806245,-0.7569791041465898,0.6466079703563052,-0.3194628148322679,-0.39183066672078526,-1.042080095893923,0.6373510875232073,-1.6109942459374025,-0.541501043709007,-0.07489521339600012,-0.5890416210254815,-2.475407657073044,-2.4582761912163056,-0.996216273518872,0.5209428518869795,1.2053773065183495
459,TROOPS,troops,n,0.8044692737430168,67,19,77,16,0.1720430107526881,0.7790697674418605,1.8148148148148149,2.909090909090909,7,14,2.993,2.6599,-10.354589817081866,4.23076923076923,4.42307692307692,4.91666666666667,2.88461538461538,3.68181818181818,0.1044143131776468,2.795756,5.910797,0.6931471805599453,2.302585092994046,27.0,22.0,0.39841341996335444,1.1947333385084546,3.7358937885253676,5.2769084874348025,0.9138497866287336,0.7743252726410621,2.508899409586766,0.7080493894701889,1.047534275333664,0.4320665944953834,1.3773474883390948,-0.13926634431777085,0.008367005575354192,0.3799579633967789,1.999156819180087,-0.20929142073095475,1.1035027976370602,0.007731685384160136,1.199747893818954,1.1825582221154531,0.8798876246472117,0.45792359895892787,1.2954134213450625,1.2103655593346971,1.341551116893703,1.0524971132607353,1.0824982957217448,0.7747797027885975,1.3218215470367103,-0.1787111137905272,0.30087192059975987,0.5002184959945635,1.5269504501004296,-0.23104011612736028,0.9699410063519097,0.13091724564456023
460,LIONEL,lionel,,0.8531073446327684,67,19,84,7,0.0769230769230769,0.7790697674418605,1.15,0.1578947368421052,0,0,2.29,1.7404,-13.11846372075602,3.24,2.53846153846154,3.57142857142857,3.14814814814815,2.45833333333333,0.0763094059000273,1.417066,2.302585,0.0,1.3862943611198906,20.0,19.0,-0.2664013948514605,-1.5564628337403494,-3.2641062114746324,-8.723091512565198,0.21084978662873377,-0.14517472735893788,-0.2549744940873886,-0.515435459014661,0.05676504456443432,-0.9131715007427164,-0.5072678962762849,0.12426641921499915,-0.019737901702265304,-0.9987320366032211,-1.6090551808199125,-0.9024386012909,0.18721206576290483,0.05636975627391172,-0.8022182395685091,-1.5406014565180248,-0.768770961806245,-0.7569791041465898,0.2988868055594032,-0.22692593963998814,-0.1363391916054072,-0.7661814850106491,0.058659716865108215,-1.6374946662256227,-0.4868180623224826,0.15946272082794438,-0.7097617349822837,-1.3148408123494164,-1.228991897492594,-0.996216273518872,0.16455296702112635,0.9544844186436497
461,KANGAROO,kangaroo,n,0.8547486033519553,67,19,86,7,0.075268817204301,0.7790697674418605,1.2857142857142858,0.4074074074074074,1,1,2.0755,1.7782,-13.821262937082972,4.96153846153846,4.96296296296296,4.68965517241379,3.93103448275862,3.5,0.1079998309774063,2.140066,3.465736,0.6931471805599453,0.6931471805599453,28.0,27.0,-0.13068710913717463,-1.306950163175047,-2.2641062114746324,-7.7230915125651975,-0.0036502133712663642,-0.10737472735893783,-0.9577737104143402,0.526231207652009,1.778303506102894,0.20505510024250384,1.9172335282251352,0.9071527538254691,0.011952523375113697,-0.275732036603221,-0.44590418081991245,-0.20929142073095475,-0.5059351147970405,0.058011014993098686,-0.39353991627850926,-1.2936314837311689,-0.5332483065986084,-0.6702003396390528,-0.005174302671072024,-0.16783989433140392,-0.512137866519494,0.7822290862730404,1.837658738201407,0.3677038022500273,1.8399427956740015,1.1640879913123898,0.42980474095498006,-0.3630040107967123,-0.3405803802244363,-0.23104011612736028,-0.4446995652804947,0.9822751344100048
